Unnamed: 0,공연코드,공연회차,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,단독판매여부,공연시작년도,공연시작월,공연시작일,공연시작요일,공연시작시분,공연기간,공휴일여부,좌석등급개수,평균티켓가격,좌석점유율,코로나표준점수,검색량,출연횟수
SE000201,PF397179,1,110,서양음악(클래식),기악,채문영,,World Culture Networks (WCN)(주최),만 7세 이상,N,N,N,N,N,2021,7,1,Thursday,1170,1,0,1,30000.0,0.898876404494382,1.0,1570,6
SE000101,PF398284,1,95,서양음악(클래식),기악,이진현,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,7,2,Friday,1170,1,0,1,20000.0,0.9668508287292816,1.0,0,1
SE000201,PF398398,1,90,서양음악(클래식),기악,"정희석, 김보경, 강지연",,프로아트엔터테인먼트(주최),만 7세 이상,N,N,N,N,N,2021,7,3,Saturday,840,1,0,1,20000.0,0.8992248062015504,1.0,0,14
SE000101,PF396756,1,90,서양음악(클래식),기악,김은아,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,3,Saturday,1200,1,0,1,10000.0,0.9779005524861878,1.0,0,3
SE000101,PF397095,1,90,서양음악(클래식),기악,강효정,,"알테무지크서울(주관), 알테무지크서울(주최)",만 7세 이상,N,N,N,N,N,2021,7,4,Sunday,840,1,0,1,20000.0,0.9448275862068966,1.0,0,2
SE000101,PF397092,1,100,서양음악(클래식),기악,"강윤지, 강민희",,뮤직클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,4,Sunday,1200,1,0,1,20000.0,0.8846153846153846,1.0,0,7
SE000201,PF397895,1,80,서양음악(클래식),기악,"하종수, 홍윤호, 배성우, 임호열, 이희명",,클라쎄(주최),만 7세 이상,N,N,N,N,N,2021,7,6,Tuesday,1170,1,0,1,20000.0,0.7663043478260869,1.0,0,10
SE000101,PF397185,1,90,서양음악(클래식),기악,"박고운, 박진우",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,7,Wednesday,1170,1,0,1,20000.0,0.9781420765027322,2.0,20600,51
SE000201,PF398266,1,90,서양음악(클래식),기악,"송정민, 김경주, 신지아",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,8,Thursday,1170,1,0,1,20000.0,0.9562841530054644,2.0,0,10
SE000201,PF397530,1,90,서양음악(클래식),기악,"황소진, 박진우",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,9,Friday,1170,1,0,1,20000.0,0.8852459016393442,2.0,8020,51
SE000201,PF397110,1,70,서양음악(클래식),기악,"장선우, 문정재",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,7,10,Saturday,840,1,0,1,20000.0,0.9672131147540984,2.0,5420,27
SE000201,PF397158,1,90,서양음악(클래식),기악,"장우리, 송영민",,JJ예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,10,Saturday,1200,1,0,1,30000.0,0.944,2.0,3730,38
SE000201,PF396182,1,90,서양음악(클래식),기악,"전민경, 유재연",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,11,Sunday,840,1,0,1,20000.0,0.951219512195122,2.0,0,4
SE000201,PF397999,1,90,서양음악(클래식),기악,"강지영, 김민준",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,11,Sunday,1200,1,0,1,20000.0,0.9617486338797814,2.0,0,1
SE000201,PF398314,1,90,서양음악(클래식),성악,"안정희, 박미애, 신정혜, 허미경, 박지영, 김방술, 홍정희 등",,"콘서트디자인(주관), 성우회(주최)",만 7세 이상,N,N,N,N,N,2021,7,13,Tuesday,1170,1,0,1,20000.0,0.942528735632184,4.0,1910,10
SE000201,PF397555,1,100,서양음악(클래식),기악,"김현미, 강자연",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,14,Wednesday,1170,1,0,1,20000.0,0.9779005524861878,4.0,0,10
SE000201,PF398979,1,90,서양음악(클래식),기악,"나다솜, 김윤정, 안희정, 윤혜영, 김연경, 조현수, 오예림 등",,"이든예술기획(주관), 프랑스음악연구회(주최)",만 7세 이상,N,N,N,N,N,2021,7,15,Thursday,1170,1,0,1,20000.0,0.9779005524861878,4.0,0,3
SE000101,PF396173,1,100,서양음악(클래식),기악,유민지,,Twopicks (투픽스)(주최),만 7세 이상,N,N,N,N,N,2021,7,16,Friday,1170,1,0,1,20000.0,0.9447513812154696,4.0,0,1
SE000201,PF397776,1,90,서양음악(클래식),기악,"변현조, 한지은",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,17,Saturday,840,1,0,1,20000.0,0.9666666666666668,4.0,0,10
SE000201,PF397839,1,90,서양음악(클래식),기악,"송지원, 진영선",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,18,Sunday,840,1,0,1,20000.0,0.9696969696969696,4.0,36700,16
SE000201,PF398473,1,100,서양음악(클래식),기악,"장선아, 정은지",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,18,Sunday,1200,1,0,1,20000.0,0.1052631578947368,4.0,0,2
SE000201,PF397886,1,80,서양음악(클래식),기악,"팽지예, 성해린",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,7,20,Tuesday,1170,1,0,1,20000.0,0.95,4.0,660,1
SE000201,PF398259,1,80,서양음악(클래식),기악,"김원미, 김나연, 이은지, 정수진, 이국원, 양진",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,7,21,Wednesday,1170,1,0,1,20000.0,0.9722222222222222,4.0,0,2
SE000201,PF397996,1,80,서양음악(클래식),기악,"박상민, 송영민",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,7,22,Thursday,1170,1,0,1,30000.0,0.9777777777777776,4.0,3730,38
SE000201,PF397775,1,90,서양음악(클래식),기악,백한올,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,23,Friday,1170,1,0,1,10000.0,0.7955801104972375,4.0,0,2
SE000201,PF399449,1,90,서양음악(클래식),기악,"형수운, 노현진",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,24,Saturday,840,1,0,1,20000.0,0.9779005524861878,4.0,1890,4
SE000201,PF303126,1,90,서양음악(클래식),기악,"정수안, 정영안",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,7,24,Saturday,1200,1,0,1,0.0,0.8121212121212121,4.0,3360,10
SE000201,PF397689,1,70,서양음악(클래식),기악,"이은호, 김재원",,MOC프로덕션(목프로덕션)(주최),만 7세 이상,N,N,N,N,N,2021,7,25,Sunday,840,1,0,1,30000.0,0.9723756906077348,4.0,1930,164
SE000201,PF398434,1,85,서양음악(클래식),기악,"김보라, 김은찬",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,7,27,Tuesday,1170,1,0,1,20000.0,0.9171270718232044,4.0,0,1
SE000101,PF397561,1,100,서양음악(클래식),기악,안화영,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,28,Wednesday,1170,1,0,1,20000.0,0.9781420765027322,4.0,0,3
SE000201,PF398351,1,100,서양음악(클래식),기악,"소재완, 조세령, 임재성",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,29,Thursday,1170,1,0,1,20000.0,0.9781420765027322,4.0,0,14
SE000201,PF398889,1,90,서양음악(클래식),성악,"한경석, 한유경",,콘서트디자인(주최),만 7세 이상,N,N,N,N,N,2021,7,30,Friday,1170,1,0,1,20000.0,0.9770114942528736,4.0,0,17
SE000201,PF398120,1,90,서양음악(클래식),기악,"변정인, 이은지",,JJ예술기획(주최),만 7세 이상,N,N,N,N,N,2021,7,31,Saturday,840,1,0,1,20000.0,0.976,4.0,0,2
SE000201,PF397063,1,65,서양음악(클래식),기악,"고관수, 김재원",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,7,31,Saturday,1200,1,0,1,20000.0,0.988950276243094,4.0,1930,164
SE000201,PF399326,1,80,서양음악(클래식),기악,"김대욱, 유초롱",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,1,Sunday,840,1,0,1,20000.0,0.9775280898876404,4.0,0,6
SE000201,PF399321,1,100,서양음악(클래식),기악,"이소정, 박진우",,World Culture Networks (WCN)(주최),만 7세 이상,N,N,N,N,N,2021,8,1,Sunday,1200,1,0,1,30000.0,0.9777777777777776,4.0,8280,51
SE000101,PF399325,1,100,서양음악(클래식),기악,"곽지승, 문정재",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,17,Tuesday,1170,1,0,1,20000.0,0.9497206703910616,4.0,5420,27
SE000201,PF398026,1,95,서양음악(클래식),기악,원아영,,아투즈컴퍼니(주최),만 7세 이상,N,N,N,N,N,2021,8,18,Wednesday,1170,1,0,1,20000.0,0.9834254143646408,4.0,0,1
SE000201,PF399675,1,90,서양음악(클래식),기악,"백향민, 일리야 라쉬코프스키, 이깃비",,"(주)더브릿지컴퍼니(주관), (주)더브릿지컴퍼니(주최)",만 7세 이상,N,N,N,N,N,2021,8,21,Saturday,840,1,0,2,15000.0,0.989010989010989,4.0,8070,52
SE000201,PF399508,1,100,서양음악(클래식),기악,노윤정,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,21,Saturday,1200,1,0,1,20000.0,0.9398907103825136,4.0,0,5
SE000101,PF399024,1,100,서양음악(클래식),기악,"이윤의, 김기경",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,8,22,Sunday,840,1,0,1,20000.0,0.9779005524861878,4.0,8020,12
SE000201,PF398460,1,90,서양음악(클래식),기악,,,"(사)세종솔로이스츠(주최), (사)세종솔로이스츠(주관)",만 7세 이상,N,N,N,N,N,2021,8,22,Sunday,1200,1,0,1,50000.0,0.8532608695652174,4.0,0,1
SE000201,PF397414,1,105,서양음악(클래식),기악,임기욱,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,8,24,Tuesday,1170,1,0,1,20000.0,0.9723756906077348,4.0,0,3
SE000101,PF399589,1,100,서양음악(클래식),기악,"김예현, 이예솔",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,26,Thursday,1170,1,0,1,20000.0,0.9281767955801103,4.0,0,3
SE000201,PF399872,1,90,서양음악(클래식),기악,"이선행, 김고운",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,27,Friday,1170,1,0,1,20000.0,0.9613259668508288,4.0,90,2
SE000101,PF390259,1,100,서양음악(클래식),기악,"변예진, 김고운",,드림클래식코리아(주최),만 7세 이상,N,N,N,N,N,2021,8,28,Saturday,840,1,0,1,20000.0,0.9655172413793104,4.0,90,10
SE000201,PF399167,1,100,서양음악(클래식),기악,이은화,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,8,28,Saturday,1200,1,0,1,20000.0,0.9562841530054644,4.0,0,1
SE000201,PF390010,1,90,서양음악(클래식),기악,임호열,,(사)부암뮤직소사이어티(주최),만 7세 이상,N,N,N,N,N,2021,8,29,Sunday,840,1,0,1,20000.0,0.8136645962732919,4.0,0,2
SE000101,PF399793,1,90,서양음악(클래식),기악,"이영은, 이지은",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,8,29,Sunday,1200,1,0,1,20000.0,0.9453551912568308,4.0,30,2
SE000201,PF399504,1,90,서양음악(클래식),기악,"정담온, 황보영",,마에스트로 컴퍼니(주최),만 7세 이상,N,N,N,N,N,2021,8,31,Tuesday,1170,1,0,1,20000.0,0.9570552147239264,4.0,2290,30
SE000201,PF390664,1,80,서양음악(클래식),기악,"정선이, 이민정",,예진문화기획사 (매니지먼트예진)(주최),만 7세 이상,N,N,N,N,N,2021,9,1,Wednesday,1170,1,0,1,30000.0,0.975609756097561,4.0,220,9
SE000201,PF390438,1,80,서양음악(클래식),기악,"김운성, 이혜영",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,9,2,Thursday,1170,1,0,1,20000.0,0.9666666666666668,4.0,0,11
SE000101,PF390901,1,90,서양음악(클래식),기악,정혜연,,조인클래식(주최),만 7세 이상,N,N,N,N,N,2021,9,3,Friday,1170,1,0,1,20000.0,0.9753086419753086,4.0,0,9
SE000201,PF399092,1,90,서양음악(클래식),기악,"이상은, 한지은, 박서영",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,4,Saturday,1200,1,0,1,20000.0,0.9392265193370166,4.0,0,55
SE000201,PF399844,1,90,서양음악(클래식),기악,황소원,,조인클래식(주최),만 7세 이상,N,N,N,N,N,2021,9,5,Sunday,840,1,0,1,20000.0,0.925925925925926,4.0,0,5
SE000201,PF390232,1,90,서양음악(클래식),기악,"임지희, 한지은",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,5,Sunday,1200,1,0,1,20000.0,1.0,4.0,0,10
SE000201,PF399995,1,90,서양음악(클래식),기악,"나재령, 히로타 슌지",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,7,Tuesday,1170,1,0,1,20000.0,0.9502762430939228,4.0,0,21
SE000101,PF390394,1,90,서양음악(클래식),기악,"장혜리, 박진우",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,9,8,Wednesday,1170,1,0,1,20000.0,0.9418604651162792,4.0,8020,51
SE000201,PF399963,1,100,서양음악(클래식),기악,"이석준, 김정은",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,9,Thursday,1170,1,0,1,20000.0,0.9502762430939228,4.0,0,10
SE000101,PF399114,1,70,서양음악(클래식),기악,"김민조, 윤인희, 서범수",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,9,10,Friday,1170,1,0,1,20000.0,0.988950276243094,4.0,0,10
SE000201,PF390787,1,90,서양음악(클래식),기악,김나영,,"세종대학교(주관), (주)음연(주최)",만 7세 이상,N,N,N,N,N,2021,9,11,Saturday,840,1,0,1,30000.0,0.994413407821229,4.0,230,5
SE000201,PF390731,1,100,서양음악(클래식),기악,"양영욱, 박동의",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,11,Saturday,1200,1,0,1,10000.0,0.9726775956284152,4.0,0,5
SE000101,PF399180,1,80,서양음악(클래식),기악,박인미,,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,9,12,Sunday,840,1,0,1,20000.0,0.9722222222222222,4.0,0,1
SE000101,PF390357,1,90,서양음악(클래식),기악,"태선이, 정재원",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,12,Sunday,1200,1,0,1,20000.0,0.9337016574585636,4.0,0,10
SE000201,PF390504,1,75,서양음악(클래식),기악,"김수연, 민경식",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,9,14,Tuesday,1170,1,0,1,30000.0,0.9779005524861878,4.0,930,17
SE000201,PF390816,1,90,서양음악(클래식),기악,"김현아, 박미희, 최규정, 서수민, 이수민, 박노을, 임경원 등",김현미,"코리아나 챔버뮤직 소사이어티(주최), 지클레프(주관)",만 7세 이상,N,N,N,N,N,2021,9,16,Thursday,1170,1,0,3,20000.0,0.9661016949152542,4.0,0,23
SE000201,PF390333,1,90,서양음악(클래식),기악,"라세원, 이영우, 안재현",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,17,Friday,1170,1,0,1,20000.0,0.968944099378882,4.0,0,9
SE000201,PF390747,1,110,서양음악(클래식),기악,"왕혜진, 허자경, 한혜리",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,9,18,Saturday,840,1,0,1,20000.0,0.9757575757575756,4.0,0,9
SE000201,PF390058,1,100,서양음악(클래식),기악,정다슬,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,9,18,Saturday,1200,1,0,1,20000.0,0.9281767955801103,4.0,0,8
SE000201,PF390147,1,100,서양음악(클래식),기악,"성경주, 최승리",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2021,9,19,Sunday,1200,1,0,1,20000.0,0.9759036144578314,4.0,0,13
SE000201,PF390066,1,90,서양음악(클래식),기악,"김태영, 김재원",,Twopicks (투픽스)(주최),만 7세 이상,N,N,N,N,N,2021,9,23,Thursday,1170,1,0,1,20000.0,0.8674033149171271,4.0,1930,164
SE000201,PF302205,1,90,서양음악(클래식),기악,박미정,,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,25,Saturday,840,1,0,1,20000.0,0.9325842696629212,4.0,0,12
SE000201,PF390620,1,90,서양음악(클래식),기악,"김미령, 표트르 쿠프카",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,25,Saturday,1200,1,0,1,20000.0,0.9613259668508288,4.0,0,10
SE000201,PF391663,1,90,서양음악(클래식),기악,이윤수,,"Rainbow Bridge Story(주최), Rainbow Bridge Story(주관)",만 7세 이상,N,N,N,N,N,2021,9,26,Sunday,1200,1,0,1,30000.0,0.5720164609053497,4.0,0,6
SE000201,PF391769,1,90,서양음악(클래식),기악,정지강,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,28,Tuesday,1170,1,0,1,30000.0,0.9831223628691984,4.0,0,11
SE000201,PF391975,1,90,서양음악(클래식),기악,"김민지, 정원강, 류정연, 윤염광, 홍보경, 우지현, 정상욱",조사방,현대문화기획(주관),만 7세 이상,N,N,N,N,N,2021,9,29,Wednesday,1170,1,0,1,20000.0,0.7152317880794702,4.0,0,2
SE000201,PF391615,1,90,서양음악(클래식),기악,김문정,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,9,30,Thursday,1170,1,0,1,30000.0,0.9788135593220338,4.0,3560,10
SE000101,PF390177,1,90,서양음악(클래식),기악,"나윤주, 박휘암",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,10,1,Friday,1170,1,0,1,20000.0,0.9781420765027322,4.0,0,10
SE000201,PF391318,1,80,서양음악(클래식),기악,임홍균,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,2,Saturday,840,1,0,1,30000.0,0.7988826815642458,4.0,0,8
SE000201,PF390096,1,90,서양음악(클래식),기악,"한지은, 박지현",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,2,Saturday,1200,1,0,1,20000.0,0.9723756906077348,4.0,0,5
SE000201,PF391548,1,90,서양음악(클래식),기악,"장영광, 이지혜, 왕명호",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,3,Sunday,840,1,1,1,20000.0,0.9722222222222222,4.0,80,4
SE000101,PF390009,1,80,서양음악(클래식),기악,"표규선, 박미정, 조성현, 김진택",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,10,3,Sunday,1200,1,1,1,20000.0,0.9777777777777776,4.0,140,37
SE000201,PF391815,1,100,서양음악(클래식),기악,"이송희, 박휘암",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,5,Tuesday,1170,1,0,1,20000.0,0.9171270718232044,4.0,0,5
SE000201,PF302645,1,90,서양음악(클래식),기악,"박신혜, 이은지, 윤재현, 장영광, 장우리, 윤염광, 박재린 등","강동규, 최지순, 문경해 등","(사)한국작곡가협회(주최), 현대문화기획(주관)",만 7세 이상,N,N,N,N,N,2021,10,6,Wednesday,1170,1,0,1,20000.0,0.5964912280701754,4.0,0,10
SE000101,PF391469,1,90,서양음악(클래식),기악,김수련,,프로아트엔터테인먼트(주최),만 7세 이상,N,N,N,N,N,2021,10,8,Friday,1170,1,0,1,20000.0,0.9887640449438202,4.0,0,10
SE000101,PF391819,1,100,서양음악(클래식),기악,"윤여민, 김하림, 차준호, 조성덕, 박지용, 문혜주",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,9,Saturday,840,1,1,1,30000.0,0.8469945355191257,4.0,0,4
SE000101,PF391667,1,100,서양음악(클래식),기악,박미정,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,9,Saturday,1200,1,1,1,20000.0,0.9672131147540984,4.0,0,12
SE000101,PF390636,1,90,서양음악(클래식),기악,"김형석, 윤인희",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,10,10,Sunday,840,1,0,1,20000.0,0.8633879781420765,4.0,0,5
SE000201,PF391176,1,90,서양음악(클래식),기악,"박준태, 문정재, 이석중, 반선경, 진덕, 윤여훈",,Twopicks (투픽스)(주최),만 7세 이상,N,N,N,N,N,2021,10,10,Sunday,1200,1,0,1,20000.0,0.9779005524861878,4.0,5420,27
SE000201,PF302228,1,90,서양음악(클래식),기악,"채유미, 어수희",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,12,Tuesday,1170,1,0,1,30000.0,0.9576271186440678,4.0,0,14
SE000101,PF391973,1,100,서양음악(클래식),기악,"조정민, 박진우",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,13,Wednesday,1170,1,0,1,20000.0,0.9664804469273744,4.0,8020,51
SE000201,PF302453,1,90,서양음악(클래식),기악,"손치호, 서지은, 정보희",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2021,10,14,Thursday,1170,1,0,1,20000.0,0.9777777777777776,4.0,0,10
SE000101,PF391501,1,100,서양음악(클래식),기악,"마이클 울프, 최인선, 김상진",,(주)마스트미디어(주최),만 7세 이상,N,N,Y,N,N,2021,10,15,Friday,1170,1,0,1,20000.0,0.9779005524861878,4.0,0,10
SE000201,PF302372,1,90,서양음악(클래식),기악,"권새롬, 민경식",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,16,Saturday,840,1,0,1,30000.0,0.9576271186440678,4.0,0,10
SE000201,PF302207,1,90,서양음악(클래식),기악,"배시온, 이선호",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,16,Saturday,1200,1,0,1,20000.0,0.9788135593220338,4.0,1310,10
SE000201,PF302437,1,100,서양음악(클래식),기악,"권명혜, 김다혜",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,17,Sunday,840,1,0,1,20000.0,0.9666666666666668,4.0,0,4
SE000101,PF391142,1,80,서양음악(클래식),기악,조가람,,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,10,17,Sunday,1200,1,0,1,20000.0,0.9832402234636872,4.0,40,4
SE000201,PF302164,1,85,서양음악(클래식),기악,"신승환, 김지혜, 장우리",,클라쎄(주최),만 7세 이상,N,N,N,N,N,2021,10,19,Tuesday,1170,1,0,1,20000.0,0.7407407407407407,4.0,0,10
SE000201,PF302240,1,90,서양음악(클래식),기악,"정승원, 황보영",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,21,Thursday,1170,1,0,1,20000.0,0.9578059071729956,4.0,0,10
SE000201,PF391116,1,80,서양음악(클래식),성악,"김상희, 이미란, 최재도, 송현정, 김지수, 윤명자, 김은경 등",,"프랑스가곡연구회(주최), 코바기획(주관)",만 7세 이상,N,N,N,N,N,2021,10,22,Friday,1170,1,0,1,20000.0,0.994475138121547,4.0,0,10
SE000201,PF302685,1,79,서양음악(클래식),기악,노예진,,(주)뉴코스모스미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,23,Saturday,840,1,0,1,20000.0,0.9385474860335196,4.0,460,8
SE000201,PF303273,1,100,서양음악(클래식),기악,"이혜경, 양수아, 정겨운, 심정은, 유지현, 배종선",,"Piano On (피아노온)(주최), (주)서울예술기획(주관), 현대문화기획(주관)",만 7세 이상,N,N,N,N,N,2021,10,23,Saturday,1200,1,0,1,20000.0,0.5964912280701754,4.0,0,11
SE000201,PF391350,1,100,서양음악(클래식),기악,"최예림, 정소라",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,24,Sunday,840,1,0,1,20000.0,0.9502762430939228,4.0,0,2
SE000101,PF391404,1,90,서양음악(클래식),기악,"빅터, 루이스 델 발레, 김영윤, 심선민",,"서울국제음악제(주최), (주)오푸스(OPUS)(주관)",만 7세 이상,N,Y,N,N,N,2021,10,24,Sunday,1200,1,0,2,40000.0,0.7407407407407407,4.0,0,6
SE000201,PF391175,1,100,서양음악(클래식),기악,"신희선, 현영경",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2021,10,26,Tuesday,1170,1,0,1,30000.0,0.993939393939394,4.0,0,2
SE000101,PF391450,1,85,서양음악(클래식),기악,"이주영, 송지원, 박규민, 김상진, 이한나, 김재윤, 심준호 등",,"서울국제음악제(주최), (주)오푸스(OPUS)(주관)",만 7세 이상,N,Y,N,N,N,2021,10,27,Wednesday,1170,1,0,2,40000.0,0.9248826291079812,4.0,1710,116
SE000201,PF302757,1,85,서양음악(클래식),기악,"김만기, 진영선",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,10,28,Thursday,1170,1,0,1,20000.0,1.0,4.0,0,3
SE000201,PF303498,1,90,서양음악(클래식),기악,"박가경, 엘레나 아발리안",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,29,Friday,1170,1,0,1,20000.0,0.9606741573033708,4.0,0,6
SE000201,PF302007,1,90,서양음악(클래식),기악,"김수금, 임정희, 이윤정, 한은영, 석유리, 곽나영, 이미성 등",,프로아트엔터테인먼트(주최),만 7세 이상,N,N,N,N,N,2021,10,30,Saturday,840,1,0,1,20000.0,0.9831460674157304,4.0,0,10
SE000201,PF303215,1,90,서양음악(클래식),기악,"전소영, 이상희",,현대문화기획(주관),만 7세 이상,N,N,N,N,N,2021,10,30,Saturday,1200,1,0,1,30000.0,0.9019607843137256,4.0,0,11
SE000101,PF302814,1,90,서양음악(클래식),기악,이주원,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,10,31,Sunday,840,1,0,1,20000.0,0.9872881355932204,4.0,0,6
SE000201,PF302971,1,90,서양음악(클래식),기악,최재원,,(주)음연(주최),만 7세 이상,N,N,N,N,N,2021,10,31,Sunday,1200,1,0,1,30000.0,0.8421052631578947,4.0,0,12
SE000201,PF391191,1,90,서양음악(클래식),기악,"홍채원, 김혜지, 박재준, 박하문, 이호찬, 이은지",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,11,2,Tuesday,1170,1,0,1,20000.0,0.9779005524861878,1.0,0,4
SE000201,PF303613,1,90,서양음악(클래식),기악,"공세정, 문정재",,마에스트로 컴퍼니(주최),만 7세 이상,N,N,N,N,N,2021,11,3,Wednesday,1170,1,0,1,20000.0,0.950920245398773,1.0,5420,27
SE000201,PF391105,1,90,서양음악(클래식),기악,"이상희, 권명혜, 최예선, 조재현, 이숙정, 장하얀, 신동성 등",,"현대앙상블 소리(주최), 지클레프(주관)",만 7세 이상,N,N,N,N,N,2021,11,4,Thursday,1200,1,0,3,33333.333333333336,0.9669421487603306,1.0,3110,31
SE000201,PF303395,1,100,서양음악(클래식),기악,"이지윤, 문정재",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,11,5,Friday,1170,1,0,1,20000.0,0.8674033149171271,1.0,5420,27
SE000201,PF302425,1,85,서양음악(클래식),기악,"이마리솔, 문재원",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,11,6,Saturday,840,1,0,1,20000.0,0.9779005524861878,1.0,790,14
SE000201,PF302413,1,90,서양음악(클래식),기악,"배장흠, 김준희, 최정원, 이문경, 정다운, 김아란, 박건우 등",,프로아트엔터테인먼트(주최),만 7세 이상,N,N,N,N,N,2021,11,6,Saturday,1200,1,0,1,50000.0,0.9438202247191012,1.0,980,26
SE000201,PF303722,1,90,서양음악(클래식),기악,"김순희, 박미정, 장우리",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,11,7,Sunday,840,1,0,1,20000.0,1.0,1.0,0,20
SE000201,PF303886,1,90,서양음악(클래식),기악,"이현옥, 황민웅, 송영현, 고관수",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,11,7,Sunday,1200,1,0,1,30000.0,0.9779005524861878,1.0,0,10
