전송사업자코드,전송사업자명,좌석수,공연코드,공연회차,공연일시,예매/취소구분,예매/취소매수,예매/취소금액,장당금액,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,좌석등급,단독판매여부,판매좌석수
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,2,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,7000,7000,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390442,1,2021-09-16 19:30,1,1,0,0,2021-09-16,2021-09-16,1시간 30분,서양음악(클래식),기악,"김하영, 배원은, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
SE000201,인터파크,248,PF390443,1,2021-09-17 19:30,1,1,0,0,2021-09-17,2021-09-17,1시간 30분,서양음악(클래식),기악,"박성진, 최수혁, 이정민, 김성원, 이희수, 양의진, 강경신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,117석
