Unnamed: 0,전송사업자코드,공연코드,공연회차,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,단독판매여부,공연시작년도,공연시작월,공연시작일,공연시작요일,공연시작시분,공연기간,공휴일여부,좌석등급개수,평균티켓가격,좌석점유율,코로나표준점수,검색량,출연횟수
205,SE000102,PF309349,1,60,서양음악(클래식),기악,"정준수, 최훈락",,"첼리스텐(주관), (주)락아츠컴퍼니(주최)",만 7세 이상,N,N,N,N,Y,2022,3,12,Saturday,1020,1,0,1,20000.0,0.9658119658119658,1,0,9
206,SE000102,PF308998,1,90,서양음악(클래식),성악,"허은정, 김진민",,"(주)케이에이엔엔터테인먼트(주최), (주)케이에이엔엔터테인먼트(주관)",만 13세 이상,N,N,N,N,Y,2022,3,17,Thursday,1170,1,0,1,0.0,0.9658119658119658,1,40,1
207,SE000102,PF300485,1,90,서양음악(클래식),기악,장태화,,"킴스클래식예술기획(주최), 킴스클래식예술기획(주관)",만 7세 이상,N,N,N,N,N,2022,3,18,Friday,1110,1,0,1,0.0,0.9658119658119658,1,0,1
208,SE000201,PF308147,1,90,서양음악(클래식),기악,이혁,,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,3,20,Sunday,1020,1,0,1,30000.0,0.9829059829059827,1,8490,16
209,SE000201,PF309481,1,90,서양음악(클래식),성악,"박지원, 이수빈, 이유정, 전수아, 최영원, 민경휘, 최주신 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,3,30,Wednesday,1170,1,0,1,10000.0,1.0,1,0,1
210,SE000201,PF309521,1,90,서양음악(클래식),성악,"이정현, 손재명, 강경신",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",만 7세 이상,N,N,N,N,Y,2022,3,31,Thursday,1170,1,0,1,10000.0,0.7948717948717948,1,0,1
211,SE000201,PF309492,1,90,서양음악(클래식),성악,"이윤경, 한보라, 김명규, 서정혁, 서인애",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,4,1,Friday,1170,1,0,1,10000.0,0.9572649572649572,1,0,26
212,SE000102,PF309197,1,100,서양음악(클래식),기악,"김현수, 한혜민, 김소정, 배은진, 최민정, 김유진, 박성찬 등",,노바솔로이스츠(주최),만 7세 이상,N,N,N,N,Y,2022,4,2,Saturday,1020,1,0,1,20000.0,0.9658119658119658,1,0,2
213,SE000102,PF301297,1,90,서양음악(클래식),기악,"박치상, 이중희",,"에이엠예술기획(AM엔터테인먼트)(주최), 에이엠예술기획(AM엔터테인먼트)(주관)",만 7세 이상,N,N,N,N,N,2022,4,5,Tuesday,1170,1,0,1,20000.0,0.9658119658119658,1,0,27
214,SE000102,PF300199,1,60,서양음악(클래식),기악,"김은지, 최민정, 손효창, 황요한, 조종욱, 윤유정, 서정빈",김동명,,만 7세 이상,N,N,N,N,N,2022,4,6,Wednesday,1170,1,0,1,0.0,0.9658119658119658,1,0,3
215,SE000102,PF301243,1,75,서양음악(클래식),기악,김성연,,"예술전문단체 올웨이코리아(주최), 앙상블 아스트로스(주관)",만 6세 이상,N,N,N,N,N,2022,4,7,Thursday,1170,1,0,1,0.0,0.9658119658119658,1,0,2
216,SE000303,PF309000,1,90,서양음악(클래식),기악,홍지민,,"에이엠예술기획(AM엔터테인먼트)(주최), 프로아트엔터테인먼트(주관)",만 7세 이상,N,N,N,N,N,2022,4,8,Friday,1170,1,0,1,10000.0,0.5470085470085471,1,0,2
217,SE000102,PF300627,1,90,서양음악(클래식),기악,"정준수, 최영식, 김광현, 허준화, 고은비, 이환숙, 임지영 등",김이정,앙상블유터피(주최),만 6세 이상,N,N,N,N,Y,2022,4,10,Sunday,1020,1,0,1,20000.0,0.9658119658119658,1,1050,39
218,SE000201,PF300288,1,70,서양음악(클래식),기악,"안인모, 송정민, 이희수",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,4,12,Tuesday,1170,1,0,1,10000.0,0.9658119658119658,1,0,19
219,SE000102,PF301686,1,90,서양음악(클래식),기악,정은지,,"에이엠예술기획(AM엔터테인먼트)(주최), 에이엠예술기획(AM엔터테인먼트)(주관)",만 7세 이상,N,N,N,N,N,2022,4,13,Wednesday,1170,1,0,1,0.0,0.4700854700854701,1,0,1
220,SE000102,PF301679,1,90,서양음악(클래식),기악,"장태화, 옥윤애, 박수경, 송효정, 장신옥, 정유민, 최선미 등",,"천마피아노연구회(주최), 에이엠예술기획(AM엔터테인먼트)(주관)",만 7세 이상,N,N,N,N,N,2022,4,14,Thursday,1170,1,0,1,0.0,0.7863247863247863,1,0,5
221,SE000102,PF301553,1,80,서양음악(클래식),기악,"안경민, 구지은, 김서준",,"OBS앙상블(오비에스 앙상블)(주관), OBS앙상블(오비에스 앙상블)(주최)",만 7세 이상,N,N,N,N,Y,2022,4,15,Friday,1170,1,0,1,10000.0,0.5524193548387096,1,0,1
222,SE000102,PF301511,1,90,서양음악(클래식),기악,이수희,,"계명대학교 음악공연예술대학(주최), 계명대학교 음악공연예술대학(주관)",만 7세 이상,N,N,N,N,N,2022,4,16,Saturday,1140,1,0,1,0.0,0.4556451612903225,1,0,2
223,SE000201,PF300211,1,60,서양음악(클래식),기악,"정혜진, 남자은, 권은실, 이강원, 송정민, 김보경, 박소연 등",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",만 7세 이상,N,N,N,N,Y,2022,4,22,Friday,1170,1,0,1,10000.0,0.5766129032258065,0,0,3
224,SE000201,PF300191,1,70,복합,복합,"이영섭, 양승환",,Full Moon Company(보름달컴퍼니)(주관),만 7세 이상,N,N,N,N,N,2022,4,24,Sunday,1020,1,0,1,20000.0,0.3083333333333333,0,0,4
225,SE000303,PF301411,1,90,서양음악(클래식),기악,"하지현, 문재원",,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,N,2022,4,26,Tuesday,1170,1,0,1,20000.0,0.189516129032258,0,790,14
226,SE000201,PF300284,1,70,서양음악(클래식),기악,"이진하, 정성욱, 이희수, 양재관, 황요한, 이상준, 추원주",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,4,27,Wednesday,1170,1,0,1,5000.0,0.9556451612903226,0,0,1
227,SE000102,PF312522,1,90,서양음악(클래식),기악,"윤혜원, 우창훈, 김은옥",박성미,"트리오 두(Trio Doux)(주최), 트리오 두(Trio Doux)(주관)",만 6세 이상,N,N,N,N,N,2022,4,29,Friday,1140,1,0,1,10000.0,1.0,0,0,3
228,SE000102,PF301154,1,90,서양음악(클래식),기악,"김은지, 이경희, 최민정, 박주영, 배 원, 안경민, 구본룡",,,만 7세 이상,N,N,N,N,Y,2022,4,30,Saturday,1020,1,0,1,10000.0,0.4556451612903225,0,0,1
229,SE000102,PF312225,1,90,서양음악(클래식),기악,"김민승, 문민영",,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,Y,2022,5,1,Sunday,1020,1,0,1,10000.0,0.4556451612903225,0,0,1
230,SE000102,PF312305,1,90,서양음악(클래식),기악,황요한,,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,Y,2022,5,5,Thursday,1170,1,1,1,10000.0,0.5362903225806451,0,0,1
231,SE000102,PF312176,1,80,서양음악(클래식),기악,이송희,,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,N,2022,5,11,Wednesday,1170,1,0,1,10000.0,0.4233870967741935,0,0,1
232,SE000102,PF312113,1,80,서양음악(클래식),기악,김가령 등,,"앙상블 아스트로스(주관), 앙상블 아스트로스(주최)",만 5세 이상,N,N,N,N,N,2022,5,13,Friday,1170,1,0,1,0.0,0.2661290322580645,0,0,1
233,SE000201,PF301825,1,90,서양음악(클래식),기악,"김소영, 김은경, 박지은, 박지혜, 박효진, 서혜주, 정종욱 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,5,18,Wednesday,1170,1,0,1,10000.0,0.8306451612903226,0,230,1
234,SE000201,PF301826,1,90,서양음악(클래식),기악,"김은옥, 배필호",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,5,19,Thursday,1170,1,0,1,10000.0,0.5846774193548387,0,0,1
235,SE000201,PF301898,1,90,서양음악(클래식),기악,"백낙원, 김효준, 최성종, 김성연, 이재준, 정지교",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",만 7세 이상,N,N,N,N,Y,2022,5,20,Friday,1170,1,0,1,10000.0,0.7459677419354839,0,0,3
236,SE000201,PF301887,1,90,서양음악(클래식),기악,"정나영, 송정민, 김하영, 박소연, 우창훈, 전종욱",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,5,25,Wednesday,1170,1,0,1,5000.0,0.9717741935483872,0,0,2
237,SE000102,PF313200,1,90,서양음악(클래식),성악,"김상은, 임봉석, 은빛나",,"IL CLASSICO(주관), IL CLASSICO(주최)",만 7세 이상,N,N,N,N,Y,2022,5,31,Tuesday,1170,1,0,1,10000.0,1.0,0,0,4
238,SE000102,PF313917,1,90,서양음악(클래식),기악,"김은지, 윤유정, 김동명",,,만 7세 이상,N,N,N,N,Y,2022,6,3,Friday,1170,1,0,1,10000.0,0.1008064516129032,0,0,3
239,SE000102,PF312166,1,90,서양음악(클래식),기악,"정순연, 이혜명, 이건형, 박진영, 김이정 등",,대구트롬본앙상블(주최),만 7세 이상,N,N,N,N,Y,2022,6,5,Sunday,1020,1,0,1,20000.0,0.875,0,0,4
240,SE000102,PF314700,1,90,서양음악(클래식),기악,"박민혜, 문민영",,"에이엠예술기획(AM엔터테인먼트)(주최), 에이엠예술기획(AM엔터테인먼트)(주관)",만 7세 이상,N,N,N,N,N,2022,6,10,Friday,1170,1,0,1,0.0,0.3830645161290322,0,0,0
241,SE000102,PF314580,1,90,서양음악(클래식),기악,"하태길, 이주은, 이은정, 나윤아, 배은진, 이윤하",,,만 6세 이상,N,N,N,N,N,2022,6,11,Saturday,1140,1,0,1,20000.0,0.9838709677419356,0,0,6
242,SE000102,PF313964,1,90,서양음악(클래식),기악,"백나현, 박정국",,,만 7세 이상,N,N,N,N,Y,2022,6,12,Sunday,1080,1,0,1,10000.0,0.907258064516129,0,0,2
243,SE000201,PF313474,1,90,서양음악(클래식),기악,"조희창, 정원영, 배필호 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,6,14,Tuesday,1170,1,0,1,10000.0,0.9596774193548387,0,0,3
244,SE000102,PF314924,1,70,서양음악(클래식),기악,배 원,,"KAG기획(주최), KAG기획(주관)",만 7세 이상,N,N,N,N,Y,2022,6,23,Thursday,1170,1,0,1,10000.0,0.9838709677419356,0,0,2
245,SE000102,PF315671,1,90,서양음악(클래식),기악,"장신옥, 박수경, 최선미, 송효정",,"킴스클래식예술기획(주최), 킴스클래식예술기획(주관)",만 7세 이상,N,N,N,N,N,2022,6,25,Saturday,1020,1,0,1,0.0,0.9838709677419356,0,0,2
246,SE000102,PF315854,1,90,서양음악(클래식),기악,"오국환, 최훈락",,킴스클래식예술기획(주최),만 7세 이상,N,N,N,N,N,2022,6,28,Tuesday,1170,1,0,1,0.0,0.9838709677419356,0,0,9
247,SE000102,PF315517,1,90,서양음악(클래식),기악,"하지현, 김민지, 박해용, 안경민, 김종현, 장가영, 우정훈 등","강명선, 양완식","YJ기획(주관), 리에 목관 5중주(주최)",만 6세 이상,N,N,N,N,Y,2022,7,1,Friday,1170,1,0,1,10000.0,0.9838709677419356,0,0,4
248,SE000102,PF315638,1,90,서양음악(클래식),기악,"박동욱, 도찬송, 서영희 등",,"YJ기획(주관), 코리안혼오케스트라(주최)",,N,N,N,N,N,2022,7,2,Saturday,1020,1,0,1,10000.0,0.9838709677419356,0,0,1
249,SE000201,PF313467,1,90,서양음악(클래식),기악,김수연,,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,7,14,Thursday,1170,1,0,1,30000.0,0.9556451612903226,0,6520,3
250,SE000201,PF314696,1,70,뮤지컬,악극,"오국확, 현동헌, 정지혜, 유광준, 엄윤숙, 안수영, 김지혜 등","이정연, 박주희, 곽선혜  등","대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 5세 이상,N,Y,N,N,Y,2022,7,17,Sunday,1020,1,0,1,20000.0,0.967741935483871,0,0,2
251,SE000201,PF314760,1,90,서양음악(클래식),기악,"박종훈, 치하루 아이자와, 알베르토 마르티니, 이상은 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,Y,N,N,Y,2022,7,20,Wednesday,1170,1,0,1,30000.0,0.5846774193548387,0,7830,145
252,SE000102,PF316302,1,90,서양음악(클래식),기악,"한혜민, 김종현",,"대구가톨릭대학교(주최), 대구가톨릭대학교(주관)",만 7세 이상,N,N,N,N,Y,2022,7,21,Thursday,1170,1,0,1,10000.0,0.9838709677419356,0,0,4
253,SE000201,PF315580,1,100,서양음악(클래식),기악,"김다미, 김규연",,"에이치엠에스컴퍼니(HMS)(주관), 에이치엠에스컴퍼니(HMS)(주최)",만 7세 이상,N,N,N,N,N,2022,7,22,Friday,1170,1,0,1,30000.0,0.4758064516129032,0,2820,10
254,SE000201,PF316358,1,240,서양음악(클래식),기악,,,"대구콘서트하우스(주최), 대구콘서트하우스(주관), 월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(주관)",만 7세 이상,Y,N,N,N,Y,2022,7,25,Monday,560,1,0,1,50000.0,0.625,0,0,1
255,SE000201,PF316358,1,240,서양음악(클래식),기악,,,"대구콘서트하우스(주최), 대구콘서트하우스(주관), 월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(주관)",만 7세 이상,Y,N,N,N,Y,2022,7,26,Tuesday,560,1,0,1,50000.0,0.9125,0,0,1
256,SE000201,PF316358,1,240,서양음악(클래식),기악,,,"대구콘서트하우스(주최), 대구콘서트하우스(주관), 월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(주관)",만 7세 이상,Y,N,N,N,Y,2022,7,27,Wednesday,560,1,0,1,50000.0,0.9666666666666668,0,0,1
257,SE000201,PF316368,1,90,서양음악(클래식),기악,"이승동, 임현진, 홍승혜, 김지성, 백민아, 조은영, 이시현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,N,2022,7,27,Wednesday,1170,1,0,1,5000.0,0.8629032258064516,0,150,8
258,SE000201,PF317470,1,90,서양음악(클래식),성악,"최지환, 배혜리, 김준태, 윤성우, 장윤영, 김은환, 김경선 등","김진희, 김성아, 안희철 등","한국문화예술회관연합회(KoCACA)(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,8,17,Wednesday,1170,1,0,1,5000.0,0.1411290322580645,0,0,2
259,SE000201,PF317470,1,90,서양음악(클래식),성악,"최지환, 배혜리, 김준태, 윤성우, 장윤영, 김은환, 김경선 등","김진희, 김성아, 안희철 등","한국문화예술회관연합회(KoCACA)(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,8,18,Thursday,1170,1,0,1,5000.0,0.0887096774193548,0,0,2
260,SE000201,PF317470,1,90,서양음악(클래식),성악,"최지환, 배혜리, 김준태, 윤성우, 장윤영, 김은환, 김경선 등","김진희, 김성아, 안희철 등","한국문화예술회관연합회(KoCACA)(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,8,19,Friday,1170,1,0,1,5000.0,0.0806451612903225,0,0,2
261,SE000303,PF317273,1,90,서양음악(클래식),기악,"윤주리, 정성욱, 이희수, 김태영, 우정훈, 최지민, 남다은",,,만 7세 이상,N,N,N,N,N,2022,8,21,Sunday,1020,1,0,1,0.0,1.0,0,0,1
262,SE000201,PF318064,1,90,서양음악(클래식),기악,이명근 등,"장승현, 이병무, 임종우 등","젊은음악인의모임(주관), 대구콘서트하우스(주최), 젊은음악인의모임(주최)",만 7세 이상,N,Y,N,N,Y,2022,8,24,Wednesday,960,1,0,1,20000.0,0.25,0,0,1
263,SE000201,PF318779,1,90,서양음악(클래식),기악,,,"젊은음악인의모임(주관), 대구콘서트하우스(주최), 젊은음악인의모임(주최)",만 7세 이상,N,Y,N,N,Y,2022,8,24,Wednesday,1170,1,0,1,20000.0,0.3073770491803279,0,0,1
264,SE000201,PF318675,1,150,서양음악(클래식),기악,조우성 등,"박상은, 이가영, 장선일 등","젊은음악인의모임(주관), 대구콘서트하우스(주최), 젊은음악인의모임(주최)",만 7세 이상,N,Y,N,N,Y,2022,8,25,Thursday,840,1,0,1,20000.0,0.3114754098360656,0,0,1
265,SE000201,PF318677,1,90,서양음악(클래식),기악,,"김시호, 권은실 등","대구콘서트하우스(주최), 젊은음악인의모임(주최), 젊은음악인의모임(주관)",만 7세 이상,N,Y,N,N,Y,2022,8,25,Thursday,1170,1,0,1,20000.0,0.3934426229508196,0,0,1
266,SE000201,PF318960,1,90,서양음악(클래식),기악,,"김용규, 임승혁, 김지현","젊은음악인의모임(주관), 대구콘서트하우스(주최), 젊은음악인의모임(주최)",만 7세 이상,N,Y,N,N,Y,2022,8,26,Friday,1020,1,0,1,20000.0,0.2581967213114754,0,0,1
267,SE000201,PF316339,1,60,서양음악(클래식),기악,"이은호, 최윤경, 백승훈, 어지은, 이재환",,"트로스트 바순 앙상블(주최), 트로스트 바순 앙상블(주관)",전체 관람가,N,N,N,N,N,2022,8,28,Sunday,1020,1,0,1,20000.0,0.0564516129032258,0,0,8
268,SE000303,PF318947,1,90,서양음악(클래식),기악,"은빛나, 김수지, 김민승, 황진아, 박신해, 전종욱, 정래종 등",,예성기획(주관),만 7세 이상,N,N,N,N,N,2022,8,30,Tuesday,1170,1,0,1,10000.0,1.0,0,0,10
269,SE000201,PF317408,1,90,서양음악(클래식),기악,"송영민, 최훈락, 정지교, 이선호",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,N,2022,8,31,Wednesday,1170,1,0,1,5000.0,0.9475806451612904,0,3730,38
270,SE000303,PF318516,1,90,서양음악(클래식),성악,"이영규, 남자은, 오수진, 송정민, 박소연, 이언",홍신주,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,N,2022,9,3,Saturday,1020,1,0,1,20000.0,0.4717741935483871,0,0,2
271,SE000201,PF318173,1,90,서양음악(클래식),기악,"김정현, 이호찬, 임재성",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,9,13,Tuesday,1170,1,0,1,10000.0,0.9596774193548387,0,520,10
272,SE000201,PF310344,1,90,서양음악(클래식),기악,코 가브리엘 카메다,,,전체 관람가,N,N,N,N,N,2022,9,14,Wednesday,1170,1,0,1,0.0,0.9672131147540984,0,0,1
273,SE000201,PF318014,1,90,서양음악(클래식),기악,"정수인, 양수연, 함채원, 이규원, 이창희, 엄수형, 김조은 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,9,21,Wednesday,1170,1,0,1,10000.0,0.6370967741935484,0,0,1
274,SE000201,PF318013,1,90,서양음악(클래식),기악,"김수지, 이윤하, 김종현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,9,22,Thursday,1170,1,0,1,10000.0,0.375,0,0,10
275,SE000201,PF318015,1,90,서양음악(클래식),기악,"오혜림, 송정민, 박소연, 박성근, 박지현",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,9,23,Friday,1170,1,0,1,10000.0,0.282258064516129,0,0,2
276,SE000102,PF319106,1,90,서양음악(클래식),기악,"박미선, 박치상, 김상진, 성현정, 이상희, 김효준",,노부스 앙상블(주최),만 7세 이상,N,N,N,N,Y,2022,9,24,Saturday,1020,1,0,1,30000.0,0.6653225806451613,0,0,120
277,SE000102,PF310195,1,90,서양음악(클래식),기악,"서라미, 김성결, 박성하, 김성연, 김예름, 이현정, 박상희 등",,"노스텍사스대학교 음악대학 한국동문회(주최), 음악교육신문사(주관)",만 7세 이상,N,N,N,N,N,2022,9,27,Tuesday,1170,1,0,1,0.0,0.4032258064516129,0,0,7
278,SE000201,PF318177,1,90,서양음악(클래식),기악,"야로스와브 돔잘, 이동열, 정유진, 배 원, 하세연, 최재호",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,9,28,Wednesday,1170,1,0,1,5000.0,0.9596774193548387,0,0,5
279,SE000102,PF311264,1,90,서양음악(클래식),기악,,,,,N,Y,N,N,N,2022,9,29,Thursday,1170,1,0,1,0.0,1.0,0,0,1
280,SE000201,PF318131,1,90,서양음악(클래식),기악,"프랑수아 를뢰, 에마뉘엘 스트로세",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,Y,N,Y,2022,9,30,Friday,1170,1,0,1,30000.0,0.9596774193548387,0,0,1
281,SE000102,PF311846,1,60,서양음악(클래식),기악,"김성연, 김가령, 박민혜, 이다영",,"앙상블 아스트로스(주관), 앙상블 아스트로스(주최)",만 5세 이상,N,N,N,N,N,2022,10,6,Thursday,1170,1,0,1,20000.0,0.9838709677419356,0,0,4
282,SE000102,PF310662,1,60,서양음악(클래식),기악,"백준원, 박영성 등",,"프란츠 클래식(주최), 프란츠 클래식(주관)",만 7세 이상,N,N,N,N,Y,2022,10,8,Saturday,1020,1,0,1,20000.0,0.6451612903225806,0,230,2
283,SE000303,PF319100,1,80,서양음악(클래식),기악,,,"프란츠 클래식(주최), 프란츠 클래식(주관)",만 7세 이상,N,N,N,N,N,2022,10,9,Sunday,1020,1,1,1,10000.0,0.8387096774193549,0,0,1
284,SE000102,PF310825,1,60,서양음악(클래식),성악,"박영민, 김민혜, 이아름, 김대경, 양승진, 양요한, 박순기 등","박영민, 김대경","아츠컴퍼니 판(Arts Company Pan)(주최), 프란츠 클래식(주관)",만 7세 이상,N,N,N,N,Y,2022,10,15,Saturday,1020,1,0,1,20000.0,0.8830645161290323,0,0,2
285,SE000303,PF311143,1,90,서양음악(클래식),기악,"정혜진, 남자은, 정효민, 우현수 등",,,전체 관람가,N,N,N,N,N,2022,10,22,Saturday,1020,1,0,1,10000.0,0.0241935483870967,0,0,5
286,SE000102,PF311350,1,90,서양음악(클래식),기악,"정혜진, 남자은, 정효민, 우현수",권은실,,만 7세 이상,N,N,N,N,Y,2022,10,22,Saturday,1020,1,0,1,10000.0,0.8306451612903226,0,0,5
287,SE000201,PF310741,1,90,서양음악(클래식),기악,"이상준, 윤현상, 장용환, 김기경",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,10,26,Wednesday,1170,1,0,1,5000.0,0.9717741935483872,0,60,11
288,SE000102,PF423238,1,90,서양음악(클래식),기악,"오용철, 안지훈 등","박현숙, 박성미, 송혜원 등","21세기 현대음악연구회(주최), 21세기 현대음악연구회(주관)",만 7세 이상,N,N,N,N,N,2022,10,28,Friday,1170,1,0,1,0.0,1.0,0,0,1
289,SE000102,PF311884,1,70,한국음악(국악),성악,"안수영, 오국환, 김보혜, 김예름, 엄윤숙, 정지혜 등","이정연, 박재민",,만 5세 이상,N,N,N,N,Y,2022,10,29,Saturday,900,1,0,1,10000.0,0.9717741935483872,0,0,20
290,SE000102,PF423217,1,90,서양음악(클래식),성악,,,,,N,N,N,N,N,2022,11,1,Tuesday,1170,1,0,1,10000.0,1.0,0,0,1
291,SE000102,PF423400,1,90,서양음악(클래식),기악,,,,,N,N,N,N,N,2022,11,2,Wednesday,1170,1,0,1,10000.0,1.0,0,0,1
292,SE000102,PF423325,1,90,서양음악(클래식),기악,"이강원, 송정민, 경희설, 이언, 김효준",,에이엠예술기획(AM엔터테인먼트)(주관),만 7세 이상,N,N,N,N,Y,2022,11,9,Wednesday,1170,1,0,1,10000.0,0.0,0,0,4
293,SE000102,PF311804,1,60,복합,복합,,,다매체예술단 ARS(주최),만 7세 이상,N,Y,N,N,Y,2022,11,11,Friday,1020,1,0,1,10000.0,0.8632478632478633,0,0,1
294,SE000102,PF311804,1,60,복합,복합,,,다매체예술단 ARS(주최),만 7세 이상,N,Y,N,N,Y,2022,11,11,Friday,1140,1,0,1,10000.0,0.8717948717948718,0,0,1
295,SE000102,PF311804,1,60,복합,복합,,,다매체예술단 ARS(주최),만 7세 이상,N,Y,N,N,Y,2022,11,12,Saturday,840,1,0,1,10000.0,0.8803418803418803,0,0,1
296,SE000102,PF311804,1,60,복합,복합,,,다매체예술단 ARS(주최),만 7세 이상,N,Y,N,N,Y,2022,11,12,Saturday,960,1,0,1,10000.0,0.8632478632478633,0,0,1
297,SE000102,PF311804,1,60,복합,복합,,,다매체예술단 ARS(주최),만 7세 이상,N,Y,N,N,Y,2022,11,12,Saturday,1080,1,0,1,10000.0,0.8717948717948718,0,0,1
298,SE000102,PF423341,1,60,서양음악(클래식),기악,"황효정, 박초희, 김현지, 강은실, 박윤정, 금예지, 홍나영 등",,"르 송 앙상블 (Le Son Ensemble )(주최), 프란츠 클래식(주관)",만 7세 이상,N,N,N,N,Y,2022,11,19,Saturday,1020,1,0,1,10000.0,0.4879032258064516,0,0,3
299,SE000201,PF422086,1,90,서양음악(클래식),기악,"박현수, 조성준, 서혜란, 최진석, 조윤서, 황주윤, 윤찬 등",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,11,23,Wednesday,1170,1,0,1,10000.0,0.717741935483871,0,0,3
300,SE000201,PF422147,1,90,서양음악(클래식),기악,"김영주, 박에스라, 홍나영",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,11,24,Thursday,1170,1,0,1,10000.0,0.3548387096774194,0,0,3
301,SE000201,PF422085,1,90,서양음악(클래식),기악,"하지현, 아렌트 흐로스펠트, 장가영, 박해용",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",만 7세 이상,N,N,N,N,Y,2022,11,25,Friday,1170,1,0,1,10000.0,0.3790322580645161,0,0,4
302,SE000102,PF423170,1,90,서양음악(클래식),성악,"구수민, 오은정, 이동열, 김바하, 이도현, 남자은",,"대구콘서트하우스(주최), 대구콘서트하우스(주관)",전체 관람가,N,N,N,N,Y,2022,11,26,Saturday,1020,1,0,1,20000.0,1.0,0,0,8
303,SE000102,PF423090,1,90,서양음악(클래식),기악,"김종현, 정성태",박성미,"프란츠 클래식(주최), 프란츠 클래식(주관)",만 7세 이상,N,N,N,N,Y,2022,11,27,Sunday,1170,1,0,1,10000.0,0.5806451612903226,0,0,12
304,SE000303,PF424334,1,90,서양음악(클래식),성악,"황지나, 김상은, 박신해, 정래종, 이재훈, 은빛나",,"IL CLASSICO(주최), IL CLASSICO(주관)",만 7세 이상,N,N,N,N,N,2022,12,6,Tuesday,1170,1,0,1,10000.0,2.0,0,0,6
305,SE000102,PF425546,1,80,서양음악(클래식),성악,"이정아, 배혜리, 이영규, 백민아, 구은정, 최민영, 김아름 등",,"더 소프라노즈(주최), 더 소프라노즈(주관)",만 7세 이상,N,N,N,N,Y,2022,12,7,Wednesday,1170,1,0,1,20000.0,1.3629032258064515,0,0,10
